,Title,Categories,Tags,Replies,Post,Comment
38,FAQ: String Methods - indexOf(),"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “indexOf()” exercise from the lesson “String Methods”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn Java
FAQs on the exercise indexOf()


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
You can also find further discussion and get answers to your questions over in #get-help.
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head to #get-help and #community:tips-and-resources. If you are wanting feedback or inspiration for a project, check out #project.
Looking for motivation to keep learning? Join our wider discussions in #community
Learn more about how to use this guide.
Found a bug? Report it online, or post in #community:Codecademy-Bug-Reporting
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
39,FAQ: String Methods - equals(),"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “equals()” exercise from the lesson “String Methods”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn Java
FAQs on the exercise equals()


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
You can also find further discussion and get answers to your questions over in #get-help.
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head to #get-help and #community:tips-and-resources. If you are wanting feedback or inspiration for a project, check out #project.
Looking for motivation to keep learning? Join our wider discussions in #community
Learn more about how to use this guide.
Found a bug? Report it online, or post in #community:Codecademy-Bug-Reporting
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
40,FAQ: String Methods - Introduction to String Methods,"Get Help,Git",,1,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Introduction to String Methods” exercise from the lesson “String Methods”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn Java
FAQs on the exercise Introduction to String Methods


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
You can also find further discussion and get answers to your questions over in #get-help.
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head to #get-help and #community:tips-and-resources. If you are wanting feedback or inspiration for a project, check out #project.
Looking for motivation to keep learning? Join our wider discussions in #community
Learn more about how to use this guide.
Found a bug? Report it online, or post in #community:Codecademy-Bug-Reporting
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
",
41,FAQ: Hello World: Java - Semicolons and Whitespace,"Get Help,Git",hello-world,7,"

This community-built FAQ covers the “Semicolons and Whitespace” exercise from the lesson “Hello World: Java”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn Java
FAQs on the exercise Semicolons and Whitespace


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
how can the output be in different lines without an endline?

Hello, @blog8647988822. The output appears on different lines because of the println() method. It prints its arguments on a new line each time it’s called. If we used print() everything would be on the same line. See below:
public class LanguageFacts {
  public static void main(String[] args) {
    // Press enter or return on your keyboard after each semicolon!
    
    System.out.println(""Java is a class-based language."");
    System.out.println(""Java classes have a 'main' method."");
    System.out.println(""Java statements end with a semicolon."");
    System.out.println(""Programming is useful and fun!"");
    System.out.print(""Hi"");
    System.out.print("" there"");
    System.out.print("", Buddy!"");
  }
}

Output:

Java is a class-based language.
Java classes have a ‘main’ method.
Java statements end with a semicolon.
Programming is useful and fun!
Hi there, Buddy!

Hope this helps!

hello. please you help me out. I was learning about whitespaces and semicolons and there was an excercise given to me to do
this is the excercise given to me:
1.
The  LanguageFacts.java  file prints information about Java to the screen.
Unfortunately, the writer of the file has avoided using whitespace.
Make the file easier to read by adding a newline after each statement!
2.
Inside  main() , add a new statement printing how you feel about coding.
Start the message with: “Programming is… “.
Remember to place a semicolon at the end of the statement!
I successfully did the first one but the second one is giving me problems.
Kindly help me out.
Thanks

Hello, @array7348921201.
Welcome to the forums.
My post above shows the correct syntax for printing statements to the screen. Not sure what other help I can offer without seeing your code. If you’d like to paste your code in a post, please follow these guidelines: How do I format code in my posts?

Hi everyone, I’m completely new here and I’ve been scratching my head on the second part of 4/7 for about 30mins now. I think what confused @array7348921201 is the same thing that confused me :
“Inside main()” made me think the “Programming is…” had to be in between the ().
@midlindner answer to the previous message made me realise that what we have to write is inside main() method, which means in between {} after the main() and not actually in between the (). Hope that helps.

Hello!
I was also stuck on the second portion of the problem, the fact that it said to enter a statement between “main()” confused me because I thought I had to replace the original statements about Java with my own. (But as an above comment states, it appears as if “main()” is just the block of text within the curly braces {}).
The correct answer however is to simply write your own System.out.println in line 4. This line should look just like the other lines, but with your own message (for example: “Programming is challenging, but fun!”
Hope this helps!
"
42,FAQ: String Methods - charAt(),"Get Help,Git",,4,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “charAt()” exercise from the lesson “String Methods”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn Java
FAQs on the exercise charAt()


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
You can also find further discussion and get answers to your questions over in #get-help.
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head to #get-help and #community:tips-and-resources. If you are wanting feedback or inspiration for a project, check out #project.
Looking for motivation to keep learning? Join our wider discussions in #community
Learn more about how to use this guide.
Found a bug? Report it online, or post in #community:Codecademy-Bug-Reporting
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
I expect the following line to result with the initials, “AM”, in the output, but instead outputs “142”?  I would like to understand why this is:
    System.out.println(firstName.charAt(0) + lastName.charAt(0)); 


// What are the initials?
    System.out.println(firstName.charAt(0));
    System.out.println(lastName.charAt(0));

my solution… however it prints our the initials on different lines in the output.
very straightforward, the “hint” will give you the answer lol

@betomercado115268528,
char + char = int
Or:
character (Unicode) value + character (Unicode) value = int
Which explains:
charAt() + charAt() = int
This post answers all of my questions:


stackoverflow.com






In Java, is the result of the addition of two chars an int or a char?


java, char, int, primitive


  asked by
  
  
    orange
  
  on 02:34PM - 31 Dec 11 UTC







"
43,FAQ: String Methods - length(),"Get Help,Git",,3,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “length()” exercise from the lesson “String Methods”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn Java
FAQs on the exercise length()


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
You can also find further discussion and get answers to your questions over in #get-help.
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head to #get-help and #community:tips-and-resources. If you are wanting feedback or inspiration for a project, check out #project.
Looking for motivation to keep learning? Join our wider discussions in #community
Learn more about how to use this guide.
Found a bug? Report it online, or post in #community:Codecademy-Bug-Reporting
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
The instructions for this lesson do not actually ask you to do what is apparently expected for you to do.  All it says is "" Use the  length()  method to check if the length of the  tweet  is within the Twitter’s limit of 280 characters.""
Am I storing this length to a variable?  Am I comparing it to 280 and setting a boolean to indicate if it is within the limit?
No.  Apparently what I’m doing is just printing the length to the console.  It would be nice if the exercise actually said that.

Agreed.  I was confused by the instructions at first. I actually thought they meant, set the string number to 280. So I tried several times to do that and failed.
"
44,FAQ: Java: Introduction to Classes - Classes: Assigning Values to Instance Fields,"Get Help,Git",,24,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Classes: Assigning Values to Instance Fields” exercise from the lesson “Java: Introduction to Classes”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn Java
FAQs on the exercise Classes: Assigning Values to Instance Fields


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
Why are instance fields required? In the example it sets the value of color to be the value of the parameter carColor. Then, when passing the values during method call, the value references to the constructor parameter then to the instance field from what I understood.
Doesn’t the constructor parameter already says what is the data type and name of the object? Why its value needs to be set equal to an instance field?

I’m also confused by this, not sure why it is necessary and when changed some code around it returned null or with an error.
public class Car {
String color;
//We created a class, Car with a variable of color.
public Car(String carColor) { //Why is this not  public Car(String color)?
// assign parameter value to instance field
color = carColor; //Why dis we assign the same variable to two different names?
}

here:
String color;

you declare the instance field.
then in the constructor:
public Car(String carColor) {
    // assign parameter value to instance field
    color = carColor;
  }

the comment pretty much says it, we assign the parameter (which is a placeholder) to the instance field
then once we initialize the class:
Car ferrari = new Car(""red"");

we provide the car color (red) to the constructor.
could we use the same name for the instance field and the constructor parameter? Yes. But its important to understand how it work.

I appreciate your reply but not sure you answered my question. Why does the code not look like this?
public class Car {
String color;
public Car(String color)
}
I’ve tried to find out the answer but I think I’m misunderstanding something. I’ve also seen them use.
public Car{
String color;
}
public Car(String color){
this.color = color;
}
I’m confused why you need either. I appreciate your feedback.

Let me explain my question a bit more.
public class Car {
String color;
boolean isRunning;
int velocity;
This code is creating a class, Car, which has 3 parameters.
public Car(String carColor, boolean carRunning, int milesPerHour) {
color = carColor;
What is this doing if we’ve already created a class Car, with 3 parameters? I don’t understand what the difference between these two are.

it seems you confuse instance field (String color;) and the parameter of the constructor (String carColor).
the parameter of the constructor (carColor) gets its value from the argument we provide when instantiate the class:
 Car ferrari = new Car(""red"");

the argument (""red"") is passed along to the parameter of the constructor (carColor). Its important to understand that creating a class instance automatically calls the constructor.
the advantage of this approach is that if we make a new car, we can give a different color:
public class Car {
  String color;

  public Car(String carColor) {
    // assign parameter value to instance field
    color = carColor;
  }

  public static void main(String[] args) {
    // parameter value supplied when calling constructor
    Car ferrari = new Car(""red"");
    Car mcClaren = new Car(""orange"");
    System.out.println(ferrari.color);
    System.out.println(mcClaren.color);
  }
}





 codecoder76832:

This code is creating a class, Car, which has 3 parameters.


classes do not have parameters, methods do. color, isRunning and velocity are instance fields.



 codecoder76832:

What is this doing if we’ve already created a class Car, with 3 parameters? I don’t understand what the difference between these two are.


the constructor is called when you instantiate the class, allowing us to pass different values for each car that we make.
do you understand when the constructor is invoked?

I REALLY appreciate the time you are taking to answer my questions. It just seems like a foreign concept. Maybe I just need to accept it as a requirement of the language instead of asking why.
I want to thank you again for your feedback. You have been a great help.

This is why Java is not a great first language, seeing the value of OOP when started programming is really difficult.
What is it your are struggling with, i feel like its here:
public Car(String carColor) {
    // assign parameter value to instance field
    color = carColor;
  }
Car ferrari = new Car(""red"");

doing new Car(""red"") will invoke the constructor public Car(String carColor), which results in:
carColor = ""red"" # assign value of instantiate class to parameter of constructor 

given carColor is now red, it will set the instance field (color) to red.
now that the instance field is set, we can use it on the class instance:
System.out.println(ferrari.color);


Ok, I understand now. I didn’t realize the println method used .color instead of .carColor.
You mention Java being a difficult first language. I am not too far invested to stop and start on another language, especially if another language will give me a better base to work from.
Do you have any recommendations?




 codecoder76832:

Ok, I understand now. I didn’t realize the println method used .color instead of .carColor.


carColor has a local scope, it only exists within the constructor. Which is why we assign it to the instance field, then we can use the instance field (color) on the class instance (ferrari)



 codecoder76832:

You mention Java being a difficult first language. I am not too far invested to stop and start on another language, especially if another language will give me a better base to work from.


Java relies so heavily on OOP, which can be very overwhelming in the beginning. And difficult to grasp what the advantages and drawbacks of object oriented programming (OOP) are.
which is why i think its not a suitable first language, but ask a different developer, he might have a different opinion. Some even go so far to say you should start with a teaching language. (purely for teaching, not or barely used in the industry)



 codecoder76832:

Do you have any recommendations?


this is just an opinion, not a fact. Python is a better option i think.
although python is OOP as well, you can start simple with functions:
def start(name):
   print ""hello "" + name

start(""codecoder"")

without all the classes and other luggage. Of course, python has its flaws and problems as well. You can also stick with Java if you want

Again, I really appreciate your help and feedback.
I will take a look at python as you are not the first to say it is an easier first language.
Thanks again, I hope you enjoy the rest of your weekend.

Wouldn’t you know, Scope is the topic 2 pages after the chapter that caused so much confusion for me. Might be a good idea to place “Scope” a bit earlier to avoid confusion.

I am just helping people on the forum, i have no say in the lesson structure and so forth
sometimes you just have to go through and you will pick things up you missed earlier (like scope)

I entered the objectname.fieldname, then tried to print the product.  I get an error saying that the line with the objectname.fieldname is not a statement and a carat pointing at the period between objectname and fieldname.

Can we see your full code?

Didn’t think that was allowed.  But here it is.
public class Store {
  // instance fields
  String productType;
  
  // constructor method
  public Store(String product) {
    productType = product;
  }
  
  // main method
  public static void main(String[] args) {
    
    Store lemonadeStand = new Store(""lemonade"");
    
        lemonadeStand.productType;
    
        System.out.println(productType);
  }
}





 noeman5:

Didn’t think that was allowed.


when you need help with your code, posting your code is highly recommend. This way, the person helping you can see what is wrong
what isn’t allowed is posting a full code solution without any kind of explanation.
as for the actual issue with your code, instance fields can only be accessed through the class instance, what you do here:
lemonadeStand.productType;

but on this line you forgot to print.
Java is strict, lemonadeStand.productType on its own is not allowed, you need to do something with it like printing
this:
 System.out.println(productType);

won’t work either, given instance fields belong to a class instance, so can’t be accessed on there own.

Thank you for the help.  I commented out the line with just “lemonadeStand.productType” then edited the following line and the code worked!  Maybe this will begin to click after another couple of weeks.  I was stuck on this exercise for 4 days.
"
45,FAQ: Learn Java: Arrays - Importing Arrays,"Get Help,Git",,7,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Importing Arrays” exercise from the lesson “Learn Java: Arrays”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn Java
FAQs on the exercise Importing Arrays


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
You can also find further discussion and get answers to your questions over in #get-help.
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head to #get-help and #community:tips-and-resources. If you are wanting feedback or inspiration for a project, check out #project.
Looking for motivation to keep learning? Join our wider discussions in #community
Learn more about how to use this guide.
Found a bug? Report it online, or post in #community:Codecademy-Bug-Reporting
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
// import the Arrays package here:
import java.util.Arrays;
// start of Newsfeed class
public class Newsfeed {
  
  
  public Newsfeed(){
    
  }
    
  public String[] getTopics(){
    String[] topics = {""Opinion"", ""Tech"", ""Science"", ""Health""};
    return topics;
  }
  

  public static void main(String[] args){
    Newsfeed sampleFeed = new Newsfeed();
    String[] topics = sampleFeed.getTopics();
    System.out.println(Arrays.toString(topics));
  }
}


My solution for step 3/8 “Importing Arrays”

Misleading title: the array (topics) is not imported; it’s defined (and assigned values) in the code.
It’s the Arrays package , a library of methods (for working with arrays) that is imported.

Since the name of the package is Arrays, I don’t think that Importing Arrays is misleading, but you are as entitled to your opinion as I am to mine. Happy coding!

it’s your site so of course you can do as you choose.
Based on the ‘I’d-rather-be-right-than-helpful’ response I’ll be doing my paid-for work at Udemy.
Happy teaching!

I don’t work here. Forum moderators are volunteers. We have nothing to do with the curriculum on the main site. We just enjoy helping others by answering questions as best we can here on the forums. I wasn’t trying to pick a fight, just offering my opinion.

Hi! I just finished the Arrays topic in Java and I noticed that the line import java.util.Arrays was used many times. I would like to learn more about the structure of import, like how can I import another classes and methods, how many classes are there for me to import, or do I have to learn all of these built-in classes in the future. I have searched on the internet but the answer seemed a little bit complex. Thanks <3
"
46,FAQ: Learn Java: ArrayLists - Getting an Item's Index,"Get Help,Git",,4,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Getting an Item’s Index” exercise from the lesson “Learn Java: ArrayLists”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn Java
FAQs on the exercise Getting an Item’s Index


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
You can also find further discussion and get answers to your questions over in #get-help.
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head to #get-help and #community:tips-and-resources. If you are wanting feedback or inspiration for a project, check out #project.
Looking for motivation to keep learning? Join our wider discussions in #community
Learn more about how to use this guide.
Found a bug? Report it online, or post in #community:Codecademy-Bug-Reporting
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
I’m positive there are other ways to solve this in one line of code or in just a more concise way but this is my solution for step 8/9:
// Calculate to-dos until case is solved:
    int solveIdx = sherlocksToDos.indexOf(""solve the case"");
      
    // Change the value printed:
    System.out.println(solveIdx);

something like this would be a one line solution:
System.out.println(sherlocksToDos.indexOf(""solve the case""));


It should be 4, not 3:
    // Calculate to-dos until case is solved:
    int toDosUntilSolved = sherlocksToDos.indexOf(""solve the case"") + 1;
      
    // Change the value printed:
    System.out.println(toDosUntilSolved);


Actually no, one item in ArrayList is removed before calculating indexOf() 
"
47,FAQ: Learn Java: ArrayLists - Changing a Value,"Get Help,Git",,4,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Changing a Value” exercise from the lesson “Learn Java: ArrayLists”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn Java
FAQs on the exercise Changing a Value


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
You can also find further discussion and get answers to your questions over in #get-help.
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head to #get-help and #community:tips-and-resources. If you are wanting feedback or inspiration for a project, check out #project.
Looking for motivation to keep learning? Join our wider discussions in #community
Learn more about how to use this guide.
Found a bug? Report it online, or post in #community:Codecademy-Bug-Reporting
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
Why does the Array List initialization in the explanation:
ArrayList<String> shoppingCart = new ArrayList<shoppingCart>();

have a different format/template than the one we use in the program we have to modify:
ArrayList<String> sherlocksToDos = new ArrayList<String>();

On the right side of the assignment operator (the right side of the equals sign), inside the brackets we use <String> in our code. Why is the ArrayList object “shoppingCart” written inside of the brackets in the explanation code provided?

// Modify sherlocksToDos so that the value at ""play violin"" becomes ""listen to Dr. Watson for amusement""
    
    sherlocksToDos.set(1, ""listen to Dr. Watson for amusement"");

// Modify poirotsToDos so that the value at ""trim mustache"" becomes ""listen to Captain Hastings for amusement"".
    
    poirotsToDos.set(3,""listen to Captain Hastings for amusement"");


I think there is a mistake by the course designer.
"
48,FAQ: Learn Java: Manipulating Variables - String Concatenation,"Get Help,Git",variable-data-type,14,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “String Concatenation” exercise from the lesson “Learn Java: Manipulating Variables”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn Java
FAQs on the exercise String Concatenation


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
why is the string zooDescription written like this ?
public class Zoo {
public static void main(String args){
int animals = 12;
String species = “zebra”;
String zooDescription = ""Our zoo has "" + animals + "" "" + species + “s!”;
  System.out.println(zooDescription);
}       

}

Hi.  It took me a little bit to figure out why the solution was correct too.
The seemingly random double quotes between ‘+ animals’ and ‘+ species’ contain an invisible space which is needed to have a space between the number of animals and type of species.  Without the double quotes around the space, the result would be “12zebras!” instead of the correct “12 zebras!”.
Hope that helps.

buenas tardes tengo una pregunta … estoy poniendo las comillas dobles , pero no me sale ninigun espacio entre el numero de animales y las cebras

Hi andrea,
can u tell me why this “s!”; has mentioned in String zooDescription
String zooDescription = ""Our zoo has "" + animals + "" "" + species + “s!”;


image.png1920×1080 238 KB

Hello, can anyone tell me where I am going wrong please? I have viewed the solution and I am having difficulty finding out why it won’t let me move on from this point. I appreciate your help, thank you!
Sincerely,
Mitch

strings need to be an exact match, from what i see, the expected output should be zebras, not zebra's

Hello stetim94, thank you very much for your help and how quickly you responded. Haha, it’s funny how the little things like that can trip you up. I fixed it and moved on, thank you again.

did you type it as “”  (with no space between the quotation marks) or as "" ""  (which has a space in between the quotation marks)?

Hi!
I don’t understand the use of “s!”. There is no description available about it. I wrote my solution as
String zooDescription = ""Our zoo has "" + animals +  species;
Please someone explain “s!” to me.
This thing was not even used in the example
int balance = 10000;
String message = ""Your balance is: "" + balance;
System.out.println(message);
Thanks!




 object3577107510:

Please someone explain “s!” to me.


its just a string? To make the animal name plural and let the sentence end with an exclamation mark.
string concatenation (using +) allow us to insert variables inside a string

As far as I can tell I’ve typed it correctly but it wont let me move past, can anyone see what my error is? 
image2083×804 93.3 KB

EDIT: Of course right after I post this I see the missing + between animals and "" "" 


image1882×879 66.9 KB

Anyone know what’s wrong here? The system is not letting me pass.


I guess the system was designed to use if else statement to identify whether we have inputted the right code into it. the semicolon ; should be next to “s!” without any white space. Else the system will mark you as incorrect.
"
49,FAQ: Hello World: Java - Commenting Code,"Get Help,Git",hello-world,3,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Commenting Code” exercise from the lesson “Hello World: Java”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn Java
FAQs on the exercise Commenting Code


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
I’m confused of where I should put the comment in the code as indicated by the instructions

You have to put your code inside the braces/ brackets of the main method.
"
50,FAQ: Learn Java: Variables - Introduction,"Get Help,Git",,4,"

Community FAQs on Codecademy Exercises.jpeg1000×208 141 KB

This community-built FAQ covers the “Introduction” exercise from the lesson “Learn Java: Variables”.
Paths and Courses
This exercise can be found in the following Codecademy content:
Learn Java
FAQs on the exercise Introduction


There are currently no frequently asked questions associated with this exercise – that’s where you come in!  You can contribute to this section by offering your own questions, answers, or clarifications on this exercise.  Ask or answer a question by clicking reply () below.
If you’ve had an “aha” moment about the concepts, formatting, syntax, or anything else with this exercise, consider sharing those insights!  Teaching others and answering their questions is one of the best ways to learn and stay sharp.

Join the Discussion. Help a fellow learner on their journey.
Ask or answer a question about this exercise by clicking reply () below!
Agree with a comment or answer? Like () to up-vote the contribution!
Need broader help or resources?  Head here.
Looking for motivation to keep learning? Join our wider discussions.
Learn more about how to use this guide.
Found a bug? Report it!
Have a question about your account or billing? Reach out to our customer support team!
None of the above?  Find out where to ask other questions here!
","
This is really frustrating, Can someone explain why this code errors? I use the exact same command to print out the year as I did the name and it still errors although it prints the year and name? Is it because name has ‘String’ in it?
https://www.codecademy.com/courses/learn-java/lessons/learn-java-variables/exercises/introduction
public class Creator {
	public static void main(String[] args) {
    String name = ""James Gosling"";
    int yearCreated = 1995;
    System.out.println (name);
    System.out.println (yearCreated);
	}
}


The issue here is how the Submission Correctness Test for this lesson checks your code. The SCT is using pattern matching to see if your code matches what is expected. The SCT is not expecting a space between println and the parenthesis:
System.out.println (name);
                  ^

Even though your code executes without error, and produces the desired output, it fails the test.

Thank you for the reply.
"
